id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
635425,2014-04-20,2014-04-20,,Pacific Time (US & Canada),false,2873,jmaughn,2014-04-21 04:37:53 UTC,2014-10-19 01:10:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/635425,https://static.inaturalist.org/photos/799232/medium.jpg?1444547260,"","",false,1,0,false,,"Santa Cruz County, US-CA, US",37.0344756236,-122.0808576074,9,obscured,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
637069,Tue Apr 15 2014 16:27:56 GMT-0700 (PDT),2014-04-15,2014-04-15 23:27:56 UTC,Pacific Time (US & Canada),false,36285,gracedavis,2014-04-22 01:12:25 UTC,2015-05-13 03:47:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/637069,https://static.inaturalist.org/photos/801093/medium.jpg?1398129404,"",Found in water of a slow moving creek under dense vegetation. Hand captured for a few moments before re-release ,false,2,0,false,3,"Los Padres National Forest, Santa Margarita, CA, US",35.3756666667,-120.665405,,,,,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
639001,2014-04-15,2014-04-15,,Pacific Time (US & Canada),false,35841,michellevvargas,2014-04-23 04:07:03 UTC,2015-05-13 03:46:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/639001,https://static.inaturalist.org/photos/804307/medium.jpeg?1398226030,"",Found under the water nestled between two rocks. Dark orange/brown on the dorsal side and bright orange on its underside.,false,1,0,false,,oracle oak santa margarita,35.377532,-120.664289,292,,,,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
642924,2014-04-21 at 2:00pm,2014-04-21,2014-04-21 21:00:00 UTC,Pacific Time (US & Canada),false,20685,imgustafson,2014-04-25 22:31:11 UTC,2015-05-22 00:36:42 UTC,research,,http://www.inaturalist.org/observations/642924,https://static.inaturalist.org/photos/810259/medium.jpg?1398465232,"",I was hiking in the front side of the San Gabriel Mountains on the Upper Winter Creek Trail. I stopped along the creek where there was a pool. In the pool were about 8 different newts that I noticed.,false,1,0,false,,"",34.243595,-118.11264,3585,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
644965,2014-04-26,2014-04-26,,Pacific Time (US & Canada),false,4857,c_michael_hogan,2014-04-27 04:01:21 UTC,2016-04-14 00:12:23 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/644965,https://static.inaturalist.org/photos/812607/medium.jpg?1398571286,"amphibian, riparian zone, mating season",Seen on the forest floor of this mixed oak woodland not far from the riparian zone.,false,1,0,false,,Bouverie Preserve,38.36981,-122.503515,17,,,,California Newt (Taricha torosa),Taricha torosa,California Newt,Amphibia,27818
647147,Sun Apr 27 2014 07:02:02 GMT-0700 (PDT),2014-04-27,2014-04-27 14:02:02 UTC,Pacific Time (US & Canada),false,8778,gyrrlfalcon,2014-04-28 17:17:04 UTC,2016-09-23 01:40:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/647147,https://static.inaturalist.org/photos/815680/medium.jpg?1398705457,"",Monte bello,false,1,0,false,3,"95014, Cupertino, CA, US",37.3186866667,-122.1675116667,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
648208,2014-04-14,2014-04-14,,Pacific Time (US & Canada),false,29012,nileczko,2014-04-29 05:45:38 UTC,2015-05-13 02:30:36 UTC,research,,http://www.inaturalist.org/observations/648208,https://static.inaturalist.org/photos/817448/medium.jpg?1398750343,"","",false,3,0,false,,winter creek trail,34.207558,-118.031067,,,,,california newt,Taricha torosa,California Newt,Amphibia,27818
649353,2014-04-28 19:38:11,2014-04-28,2014-04-29 02:38:11 UTC,Pacific Time (US & Canada),false,9572,leftcoastnaturalist,2014-04-30 00:08:57 UTC,2015-12-13 11:46:55 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/649353,https://static.inaturalist.org/photos/818961/medium.jpg?1398816545,"","",false,2,0,false,,"37.95122,-122.127264",37.95122,-122.127264,,,,,California newt,Taricha torosa,California Newt,Amphibia,27818
656215,Sat May 03 2014 16:09:07 GMT-0700 (PDT),2014-05-03,2014-05-03 23:09:07 UTC,Pacific Time (US & Canada),true,23734,kevinmondragon,2014-05-04 01:09:22 UTC,2015-05-13 03:07:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/656215,https://static.inaturalist.org/photos/827924/medium.jpg?1399165784,"",Found in small pool from Roblar Creek (within Camp Pendleton).,false,3,0,false,3,"I-5 N, Mission Viejo, CA, US",33.578135,-117.671716,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
659569,2014-05-03,2014-05-03,,Pacific Time (US & Canada),false,33516,caius,2014-05-05 00:27:49 UTC,2015-05-13 03:07:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/659569,https://static.inaturalist.org/photos/831311/medium.jpg?1399249675,"","",false,1,0,false,,Chantry flats,34.201723,-118.021832,439,,,,California Newt (Taricha torosa),Taricha torosa,California Newt,Amphibia,27818
660750,2014-05-03,2014-05-03,,Pacific Time (US & Canada),false,36799,cmccormick,2014-05-05 06:16:52 UTC,2015-05-13 03:07:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/660750,https://static.inaturalist.org/photos/832824/medium.jpg?1399270621,"taricha torosa, western newt","Newt (could be Taricha granulosa but these weren't very bumpy or dark, looked more like T. torosa to me) found in trickling stream in the forest somewhere between Swanton Pacific Ranch (a spot designated by Google Maps) and Swanton Pacific Railroad. I wasn't able to find the exact location via the map and I was following a group for about 6 hours, so I couldn't tell you where exactly we were, but I know it was within about an hour and a half walking distance East of the railroad.",false,1,0,false,,"Trickling Stream in forest at Swanton Pacific Ranch, Santa Cruz Co, CA",37.055654,-122.176884,,,,,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
670265,2014-05-09,2014-05-09,,Pacific Time (US & Canada),false,2873,jmaughn,2014-05-10 05:35:49 UTC,2014-10-19 01:45:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/670265,https://static.inaturalist.org/photos/844378/medium.jpg?1444512391,"","",false,1,0,false,,"California, US",37.1921574399,-122.1266291479,614,obscured,,manual,California Newt,Taricha torosa,California Newt,Amphibia,27818
673401,2014-03-23,2014-03-23,,Hawaii,false,38280,dominic,2014-05-12 03:55:01 UTC,2015-03-20 23:13:21 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/673401,https://static.inaturalist.org/photos/848070/medium.jpg?1399866906,"","Found a whole bunch of them. There were some in a pond. Some were in a stream on a nature trail. A pair were mating. Also, I found a batch of eggs. ",false,1,0,false,,"Tilden Regional Park, Berekeley, Contra Costa County, California",37.892767,-122.242451,4063,,,,california newt,Taricha torosa,California Newt,Amphibia,27818
673618,2014-05-11 @ 3:45pm,2014-05-11,2014-05-11 22:45:00 UTC,Pacific Time (US & Canada),false,31630,lmarmstrong,2014-05-12 07:08:27 UTC,2016-08-03 17:03:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/673618,https://static.inaturalist.org/photos/848453/medium.jpg?1399878761,"","Adult
Brown dorsum, orange ventrum; light suboculars
Terrestrial form observed in pool of water (granular skin)",false,2,0,false,,Holy Jim Trail,33.698326,-117.522109,1485,,,,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
674727,2014-05-11 4:00:00,2014-05-11,2014-05-11 23:00:00 UTC,Pacific Time (US & Canada),false,31646,rrhoads90,2014-05-12 23:36:18 UTC,2016-07-29 12:13:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/674727,https://static.inaturalist.org/photos/849766/medium.jpg?1399937857,"",Found specimen in deeper calm water of creek. Was immersed in grasses.,false,1,0,false,,"",33.67389,-117.539077,220,,gps,gps,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
680701,Mon Feb 10 2014 09:51:14 GMT-0800 (PST),2014-02-10,2014-02-10 17:51:14 UTC,Pacific Time (US & Canada),false,38690,mariposa,2014-05-17 00:46:35 UTC,2015-05-13 03:33:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/680701,https://static.inaturalist.org/photos/857302/medium.jpg?1400287628,"","",false,1,0,false,3,"3236 Gates Canyon Rd, Vacaville, CA, US",38.3807966667,-122.0626221667,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
685884,2014-05-13 9:00:00 AM PDT,2014-05-13,2014-05-13 16:00:00 UTC,Pacific Time (US & Canada),false,35670,katieparks3950,2014-05-19 19:35:32 UTC,2015-05-13 03:33:08 UTC,research,,http://www.inaturalist.org/observations/685884,https://static.inaturalist.org/photos/867933/medium.jpg?1400700593,"","Along with Red-legged Frogs, I also found 9 California Newts at Whiskey Pond at the California Army National base Camp San Luis Obispo with research associate Peter Waldburger as we conducted the frog survey. Found swimming under water and remained still unless otherwise disturbed.",false,1,0,false,2,"",35.357276,-120.682497,432,,gps,gps,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
691435,Wed May 21 2014 10:47:29 GMT-0700 (PDT),2014-05-21,2014-05-21 17:47:29 UTC,Pacific Time (US & Canada),false,34685,tigersalamander79,2014-05-22 02:24:38 UTC,2015-05-13 02:29:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/691435,https://static.inaturalist.org/photos/868783/medium.jpg?1400725569,"","",false,1,0,false,3,"Briones Regional Park, Lafayette, CA, US",37.945951,-122.134008,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
696911,2014-05-24,2014-05-24,,Pacific Time (US & Canada),false,19120,j_mcgowan,2014-05-25 01:05:37 UTC,2015-09-07 23:35:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/696911,https://static.inaturalist.org/photos/874724/medium.JPG?1400979945,"","On a herp hunting hike, we found a couple small pools in a mostly dried creek bed, containing several California Newts.",false,3,0,false,,"Ventura County, US-CA, US",34.1324826316,-118.9589839989,346,private,,,california newt,Taricha torosa,California Newt,Amphibia,27818
705455,Thu May 29 2014 11:02:38 GMT-0700 (PDT),2014-05-29,2014-05-29 18:02:38 UTC,Pacific Time (US & Canada),false,35837,jengdahl,2014-05-29 19:06:37 UTC,2015-05-13 02:28:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/705455,https://static.inaturalist.org/photos/884686/medium.jpg?1401390423,"",Climbing through leaf litter next to the creek. Was slightly handled. Moderately active. ,false,1,0,false,3,"2431–2555 Stage Coach Rd, San Luis Obispo, CA, US",35.324981,-120.624624,97,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
708460,2014-05-24 11:57:00,2014-05-24,2014-05-24 18:57:00 UTC,Pacific Time (US & Canada),false,39728,keithmelliott,2014-05-31 16:38:28 UTC,2015-09-07 23:35:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/708460,https://static.inaturalist.org/photos/890248/medium.jpg?1401554313,"",One of many in the lower basin,false,2,0,false,,"Ventura County, US-CA, US",34.0388917289,-118.8476886289,27,private,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
708479,2014-05-24 11:50:00,2014-05-24,2014-05-24 18:50:00 UTC,Pacific Time (US & Canada),false,39728,keithmelliott,2014-05-31 16:46:48 UTC,2015-09-07 23:35:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/708479,https://static.inaturalist.org/photos/890271/medium.jpg?1401554812,"","Out of water, in shaded area under large boulder",false,2,0,false,,"Ventura County, US-CA, US",34.0521782461,-118.9507395553,,private,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
711144,Tue May 27 2014 10:13:04 GMT-0700 (PDT),2014-05-27,2014-05-27 17:13:04 UTC,Pacific Time (US & Canada),false,34741,nicolas,2014-06-01 21:48:09 UTC,2015-09-07 23:35:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/711144,https://static.inaturalist.org/photos/893427/medium.jpg?1401659360,"","",false,3,0,false,3,"Topanga State Park, Pacific Palisades, CA, US",34.0681,-118.5365216667,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
711145,Tue May 27 2014 10:12:54 GMT-0700 (PDT),2014-05-27,2014-05-27 17:12:54 UTC,Pacific Time (US & Canada),false,34741,nicolas,2014-06-01 21:48:10 UTC,2015-09-07 23:35:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/711145,https://static.inaturalist.org/photos/893428/medium.jpg?1401659371,"","",false,2,0,false,3,"Topanga State Park, Pacific Palisades, CA, US",34.0681,-118.5365216667,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
711146,Tue May 27 2014 10:12:44 GMT-0700 (PDT),2014-05-27,2014-05-27 17:12:44 UTC,Pacific Time (US & Canada),false,34741,nicolas,2014-06-01 21:48:12 UTC,2015-09-07 23:35:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/711146,https://static.inaturalist.org/photos/893429/medium.jpg?1401659369,"","",false,2,0,false,3,"Topanga State Park, Pacific Palisades, CA, US",34.0681,-118.5365216667,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
711147,Tue May 27 2014 10:12:07 GMT-0700 (PDT),2014-05-27,2014-05-27 17:12:07 UTC,Pacific Time (US & Canada),false,34741,nicolas,2014-06-01 21:48:12 UTC,2015-09-07 23:35:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/711147,https://static.inaturalist.org/photos/893430/medium.jpg?1401659377,"","",false,2,0,false,3,"221–299 Hollister Ave, Santa Monica, CA, US",34.068,-118.5365216667,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
711148,Tue May 27 2014 10:06:50 GMT-0700 (PDT),2014-05-27,2014-05-27 17:06:50 UTC,Pacific Time (US & Canada),false,34741,nicolas,2014-06-01 21:48:12 UTC,2015-09-07 23:35:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/711148,https://static.inaturalist.org/photos/893431/medium.jpg?1401659381,"","",false,1,0,false,3,"Topanga State Park, Los Angeles, CA, US",34.0680695,-118.53647,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
711149,Tue May 27 2014 10:04:26 GMT-0700 (PDT),2014-05-27,2014-05-27 17:04:26 UTC,Pacific Time (US & Canada),false,34741,nicolas,2014-06-01 21:48:13 UTC,2015-09-07 23:35:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/711149,https://static.inaturalist.org/photos/893433/medium.jpg?1401659388,"","",false,3,0,false,3,"Topanga State Park, Los Angeles, CA, US",34.0680278333,-118.5364383333,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
716141,2014-05-27,2014-05-27,,Pacific Time (US & Canada),false,34841,genevievec,2014-06-04 02:24:52 UTC,2015-09-07 23:35:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/716141,https://static.inaturalist.org/photos/899823/medium.jpg?1401848988,"","",false,1,0,false,,"",34.056316,-118.528343,,,gps,gps,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
716142,2014-05-27,2014-05-27,,Pacific Time (US & Canada),false,34841,genevievec,2014-06-04 02:24:53 UTC,2015-09-07 23:35:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/716142,https://static.inaturalist.org/photos/899824/medium.jpg?1401849016,"","",false,1,0,false,,"",34.056316,-118.528343,,,gps,gps,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
716143,2014-05-27,2014-05-27,,Pacific Time (US & Canada),false,34841,genevievec,2014-06-04 02:24:56 UTC,2015-09-07 23:35:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/716143,https://static.inaturalist.org/photos/899826/medium.jpg?1401849036,"","",false,1,0,false,,"",34.056316,-118.528343,20,,gps,gps,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
716144,2014-05-27,2014-05-27,,Pacific Time (US & Canada),false,34841,genevievec,2014-06-04 02:24:58 UTC,2015-09-07 23:35:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/716144,https://static.inaturalist.org/photos/899828/medium.jpg?1401849056,"","",false,1,0,false,,"",34.056316,-118.528343,,,gps,gps,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
716145,2014-05-27,2014-05-27,,Pacific Time (US & Canada),false,34841,genevievec,2014-06-04 02:24:59 UTC,2016-02-01 22:31:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/716145,https://static.inaturalist.org/photos/899829/medium.jpg?1401849078,"","",false,1,0,false,,"",34.056316,-118.528343,,,gps,gps,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
717068,Sun Apr 20 2014 14:19:32 GMT-0700 (PDT),2014-04-20,2014-04-20 21:19:32 UTC,Pacific Time (US & Canada),false,41225,teaganloew,2014-06-04 16:40:01 UTC,2016-02-13 03:31:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/717068,https://static.inaturalist.org/photos/900963/medium.jpg?1401900446,"",Several breeding in pools. ,false,3,0,false,3,"Topanga State Park, Pacific Palisades, CA, US",34.0585528333,-118.5068583333,275,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
717517,2014-06-04 12:05:07 PM PDT,2014-06-04,2014-06-04 19:05:07 UTC,Pacific Time (US & Canada),false,34813,hoganle92,2014-06-04 21:41:47 UTC,2015-11-12 03:20:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/717517,https://static.inaturalist.org/photos/902012/medium.jpg?1401918132,"","",true,2,0,false,,"",34.0681,-118.5365216667,,,gps,gps,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
717527,Wed Jun 04 2014 12:02:28 GMT-0700 (PDT),2014-06-04,2014-06-04 19:02:28 UTC,Pacific Time (US & Canada),false,34749,haleycg,2014-06-04 21:44:01 UTC,2015-11-12 03:20:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/717527,https://static.inaturalist.org/photos/902020/medium.jpg?1401918253,"","",false,3,0,false,3,"",34.0682195,-118.5364083333,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
721153,2014-04-15,2014-04-15,,Pacific Time (US & Canada),false,36798,shworthi,2014-06-06 23:10:06 UTC,2015-05-13 04:00:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/721153,https://static.inaturalist.org/photos/906536/medium.JPG?1402096211,"",Found in the stream feeding the private ponds on Oracle Way.,false,3,0,false,,"Oracle way, Atascadero, CA",35.375667,-120.665408,3,,,,taricha torosa,Taricha torosa,California Newt,Amphibia,27818
725820,2014-05-20 09:15:00,2014-05-20,2014-05-20 16:15:00 UTC,Pacific Time (US & Canada),false,41641,keed,2014-06-09 00:49:18 UTC,2015-05-13 02:28:29 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/725820,https://static.inaturalist.org/photos/911635/medium.jpg?1402274964,"","Crawling on dead leaves  and Toxicodendron diversilobum a couple feet from creek, about 5 meters upstream of culvert",false,0,0,false,,"",35.367324,-120.64039,27212,,,,California Newt (Taricha torosa),Taricha torosa,California Newt,Amphibia,27818
